-13.3357,-9.21195,-1.40509
-13.7479,-10.2575,-1.39815
-27.0799,-22.7662,-1.60603
-24.2014,-19.7921,-2.49364
-28.3431,-25.0559,-2.85025
-13.9313,-9.62618,-0.260006
-4.60253,-2.77692,-2.26267
-4.63116,-3.16484,-2.32884
-4.50679,-3.55508,-2.31835
-4.46651,-3.92565,-2.34409
-3.94561,-2.92296,-2.29363
-3.87737,-3.23867,-2.33308
-4.53825,-4.62919,-2.48927
-4.40272,-4.99574,-2.4683
-3.88705,-3.7668,-2.42676
-3.78917,-4.10054,-2.42683
-6.57258,-4.08109,-2.29327
-6.65314,-4.66886,-2.36561
-5.58146,-3.24467,-2.30248
-5.56767,-3.68799,-2.34471
-6.57716,-5.28701,-2.41702
-6.61376,-5.96131,-2.42568
-5.47807,-4.15195,-2.33179
-5.43272,-4.61968,-2.36698
-4.79863,-4.86531,-1.78609
-4.56554,-5.14007,-1.71471
-5.09765,-4.95992,-2.28975
-4.62858,-5.01793,-2.12425
-10.6455,-6.82898,-2.34243
-10.8364,-7.83355,-2.38825
-8.03045,-4.81767,-2.23385
-8.37306,-5.7007,-2.36493
-11.2623,-9.24588,-2.50844
-11.9202,-10.9637,-2.62463
-8.55158,-6.63401,-2.43368
-8.68517,-7.56453,-2.48897
-13.3591,-9.47654,-2.02523
-17.1713,-13.1544,-2.60477
-18.5132,-15.454,-2.77812
-20.3325,-18.3579,-2.99753
-13.6223,-10.9961,-2.61232
-13.8954,-12.1074,-2.65858
-21.5901,-21.0297,-2.94836
-9.26168,-9.56943,-1.21995
-14.3858,-13.5732,-2.73194
-8.93577,-8.97169,-1.62222
-13.8774,-9.84947,-0.878263
-13.417,-9.23804,-1.41291
-27.2619,-22.8472,-1.61555
-24.2236,-19.7465,-2.49258
-27.3915,-24.1265,-2.7445
-14.225,-9.80111,-0.268654
-25.7898,-19.4513,-0.479622
-4.59497,-2.76168,-2.2564
-4.62319,-3.14768,-2.32191
-4.51701,-3.55158,-2.3206
-4.46501,-3.91102,-2.33965
-3.92947,-2.89984,-2.28086
-3.86671,-3.21795,-2.32302
-4.53571,-4.61119,-2.48351
-4.40499,-4.98164,-2.4648
-3.87937,-3.74635,-2.41775
-3.78762,-4.08488,-2.42125
-6.60012,-4.08445,-2.30078
-6.65472,-4.65386,-2.36332
-5.56628,-3.22307,-2.29362
-5.57076,-3.67703,-2.34335
-6.57708,-5.26933,-2.41364
-6.64166,-5.96809,-2.43258
-5.49088,-4.14813,-2.33438
-5.44597,-4.61626,-2.36951
-4.81592,-4.86758,-1.78968
-4.58644,-5.14773,-1.71963
-5.12181,-4.96818,-2.29717
-4.66562,-5.04365,-2.13803
-10.6926,-6.83603,-2.35062
-10.8239,-7.79772,-2.38246
-8.05645,-4.81648,-2.23907
-8.31125,-5.63681,-2.34403
-11.2862,-9.23579,-2.5105
-11.9162,-10.9247,-2.61969
-8.58209,-6.63647,-2.43949
-8.71332,-7.56525,-2.49367
-13.4329,-9.46591,-2.03227
-17.2398,-13.121,-2.60897
-18.3928,-15.2529,-2.7511
-20.3468,-18.2538,-2.9906
-13.6362,-10.9358,-2.60791
-13.9238,-12.0544,-2.65641
-21.6425,-20.9478,-2.94622
-9.3142,-9.56333,-1.22316
-14.3834,-13.4843,-2.72268
-8.95223,-8.93075,-1.61969
-14.2234,-10.0332,-0.901973
-26.9959,-20.8325,-1.72268
-13.5263,-9.25185,-1.42224
-13.753,-10.159,-1.39301
-23.8861,-19.859,-1.38985
-24.2954,-19.6779,-2.49349
-26.4202,-23.1111,-2.63301
-15.0154,-10.5985,0.348421
-14.2907,-9.78048,-0.269666
-25.7356,-19.2819,-0.47659
-4.61519,-2.75426,-2.26185
-4.63527,-3.1342,-2.32264
-4.51333,-3.52441,-2.31229
-4.46461,-3.88435,-2.33225
-3.94929,-2.8955,-2.2868
-3.8816,-3.20943,-2.32551
-4.53688,-4.58202,-2.47557
-4.43339,-4.98216,-2.47173
-3.89574,-3.73811,-2.42019
-3.81918,-4.0937,-2.43313
-6.60573,-4.05859,-2.29785
-6.66391,-4.62841,-2.36101
-5.61378,-3.22826,-2.30922
-5.56765,-3.64864,-2.33664
-6.59445,-5.2488,-2.41362
-6.65273,-5.93931,-2.42934
-5.5003,-4.12746,-2.33239
-5.45283,-4.59162,-2.36565
-4.83327,-4.85382,-1.79016
-4.59712,-5.12593,-1.71714
-5.13017,-4.94402,-2.29343
-4.67214,-5.01752,-2.1332
-10.718,-6.80455,-2.35131
-10.816,-7.7391,-2.37484
-8.03457,-4.76765,-2.22809
-8.26631,-5.56578,-2.32544
-11.2993,-9.18646,-2.50663
-11.9383,-10.8751,-2.61669
-8.58091,-6.59138,-2.43272
-8.70299,-7.50661,-2.4833
-13.4263,-9.39716,-2.02617
-17.2676,-13.0559,-2.60663
-18.3154,-15.0895,-2.73107
-20.3695,-18.1577,-2.98503
-13.6834,-10.9029,-2.61033
-14.0096,-12.0523,-2.66591
-21.6278,-20.8008,-2.93448
-9.35585,-9.54549,-1.22475
-14.415,-13.4282,-2.72032
-9.02095,-8.9435,-1.62761
-14.2135,-9.95835,-0.898747
-27.5758,-21.1475,-1.75861
-13.1033,-8.89337,-1.36895
-13.4118,-9.8329,-1.35043
-26.6374,-22.0324,-1.56517
-24.2252,-19.4934,-2.47888
-25.9576,-22.5557,-2.5761
-13.7156,-9.59371,0.333166
-14.2812,-9.70708,-0.268345
-25.7744,-19.1841,-0.47593
-28.1371,-25.1287,1.1846
-4.62306,-2.73879,-2.26104
-4.66069,-3.13047,-2.33029
-4.53228,-3.51616,-2.31602
-4.48977,-3.88179,-2.33885
-3.95921,-2.8832,-2.28678
-3.90862,-3.21173,-2.33552
-4.58147,-4.5988,-2.49205
-4.4474,-4.96539,-2.4703
-3.90955,-3.72721,-2.42098
-3.83398,-4.08306,-2.43388
-6.62566,-4.04209,-2.30014
-6.68225,-4.60973,-2.3621
-5.60073,-3.19598,-2.29899
-5.62289,-3.66125,-2.35528
-6.59996,-5.21841,-2.40911
-6.66227,-5.90921,-2.42557
-5.49782,-4.09741,-2.3252
-5.45959,-4.56698,-2.36179
-4.84791,-4.83722,-1.78961
-4.59265,-5.08643,-1.70871
-5.16791,-4.94946,-2.30331
-4.67603,-4.98855,-2.12717
-10.7548,-6.78048,-2.35462
-10.8489,-7.71093,-2.37659
-8.05855,-4.74763,-2.23044
-8.23053,-5.5018,-2.30963
-11.3243,-9.14719,-2.50553
-11.963,-10.8281,-2.61434
-8.60542,-6.56693,-2.43358
-8.73455,-7.48572,-2.4854
-16.7277,-11.69,-2.55999
-14.6092,-10.9268,-2.17321
-18.3983,-15.061,-2.73651
-20.3873,-18.0578,-2.97879
-13.5668,-10.7371,-2.57956
-14.0051,-11.9705,-2.65715
-21.37,-20.4194,-2.88803
-9.41392,-9.54469,-1.22878
-14.4377,-13.3639,-2.71623
-14.1839,-9.86976,-0.894059
-14.8452,-11.1658,-0.863381
-13.5482,-9.14077,-1.41773
-13.2148,-9.61887,-1.32443
-26.6351,-21.8886,-1.56037
-28.0871,-24.9508,-1.50821
-24.2514,-19.3884,-2.47491
-25.0908,-21.6523,-2.47681
-15.3755,-10.3991,-0.301201
-26.0602,-19.272,-0.481503
-28.1527,-24.9828,1.18242
-15.5477,-12.3063,-0.118109
-4.62623,-2.72034,-2.25788
-4.65189,-3.10171,-2.32027
-4.5284,-3.48904,-2.30771
-4.50818,-3.87281,-2.34177
-3.95063,-2.85633,-2.2757
-3.89642,-3.17893,-2.32127
-4.56837,-4.55477,-2.47621
-4.4541,-4.94001,-2.46469
-3.91433,-3.7072,-2.41606
-3.83426,-4.05588,-2.42511
-6.61026,-4.00278,-2.28968
-6.68819,-4.58198,-2.35865
-5.62271,-3.18525,-2.30371
-5.59653,-3.61669,-2.33856
-6.61866,-5.19902,-2.40964
-6.68297,-5.88958,-2.42606
-5.51742,-4.08492,-2.32778
-5.49165,-4.56498,-2.3694
-4.87722,-4.83586,-1.79473
-4.63833,-5.10581,-1.72005
-5.20574,-4.95471,-2.31319
-4.72785,-5.01368,-2.14392
-10.7851,-6.75199,-2.35644
-10.9024,-7.69773,-2.38303
-6.20444,-3.56879,-1.69051
-8.23421,-5.46591,-2.30542
-11.3584,-9.11536,-2.50653
-12.0151,-10.8065,-2.61821
-8.63902,-6.5496,-2.43712
-8.78502,-7.48151,-2.4931
-13.3603,-9.25473,-2.00795
-14.743,-10.9929,-2.19182
-18.4071,-15.0194,-2.73406
-20.388,-18.0005,-2.97441
-13.397,-10.5647,-2.54168
-14.0064,-11.9329,-2.65352
-21.3109,-20.2976,-2.87491
-9.51029,-9.61437,-1.2408
-14.4476,-13.3304,-2.7139
-14.9893,-10.4091,-0.953375
-13.5079,-10.0981,-0.768684
-13.5188,-9.08902,-1.41253
-15.1437,-11.0323,-1.54134
-26.6559,-21.8353,-1.55942
-28.3118,-25.0726,-1.51924
-24.1646,-19.2553,-2.46203
-25.0441,-21.5422,-2.46821
-4.68193,-4.56249,-0.0436605
-13.6886,-9.47707,0.332403
-13.6768,-9.19004,-0.248134
-13.7394,-9.98024,-0.170582
-15.395,-12.1429,-0.114832
-4.63708,-2.71704,-2.261
-4.65265,-3.09115,-2.31795
-4.52999,-3.47843,-2.30544
-4.48208,-3.83551,-2.32405
-3.96121,-2.85465,-2.2791
-3.89636,-3.16799,-2.31791
-4.5862,-4.55834,-2.48194
-4.46225,-4.93302,-2.46467
-3.92184,-3.70236,-2.41686
-3.83253,-4.04024,-2.41953
-6.55752,-3.9543,-2.26822
-6.69884,-4.57373,-2.35976
-5.59449,-3.15604,-2.28942
-5.61337,-3.61537,-2.34321
-6.62724,-5.1887,-2.40963
-6.68835,-5.87516,-2.42444
-5.52277,-4.07515,-2.32711
-5.4766,-4.53631,-2.35919
-4.89189,-4.83512,-1.79729
-4.62908,-5.07798,-1.71312
-5.63408,-5.36442,-2.50638
-4.72343,-4.99204,-2.13791
-10.7384,-6.69786,-2.34335
-10.8958,-7.6667,-2.37868
-6.16259,-3.52969,-1.67669
-8.18901,-5.41524,-2.28963
-11.3609,-9.08754,-2.50372
-11.989,-10.7476,-2.60836
-8.66345,-6.5469,-2.44114
-8.76209,-7.43675,-2.48274
-13.3336,-9.17281,-1.9987
-14.6254,-10.8303,-2.16732
-18.496,-14.9955,-2.74047
-20.4229,-17.9165,-2.9709
-13.3171,-10.4314,-2.51866
-14.0355,-11.881,-2.65165
-21.3007,-20.1591,-2.86419
-9.74646,-9.79714,-1.27116
-14.4887,-13.2837,-2.71355
-9.44309,-9.22552,-1.69675
-13.4384,-9.24257,-0.83451
-14.8718,-11.0752,-0.861418
-13.5889,-9.07466,-1.41727
-13.5717,-9.78785,-1.35948
-26.8234,-21.8324,-1.56569
-27.9035,-24.549,-1.49003
-24.2473,-19.1967,-2.4643
-25.1093,-21.4608,-2.46779
-13.8134,-9.50071,0.333529
-14.9044,-9.96914,-0.285044
-15.0234,-10.8686,-0.201963
-15.4774,-12.1295,-0.115594
-4.65569,-2.70838,-2.26566
-4.67353,-3.08402,-2.32329
-4.56316,-3.48176,-2.3167
-4.51943,-3.84412,-2.33729
-3.99096,-2.85788,-2.29099
-3.92473,-3.17132,-2.32877
-4.61675,-4.55999,-2.49051
-4.49066,-4.93324,-2.47161
-3.94715,-3.70296,-2.42502
-3.87874,-4.06514,-2.44094
-6.55463,-3.92354,-2.2624
-6.72321,-4.5594,-2.36312
-5.66127,-3.17235,-2.31317
-5.62697,-3.59873,-2.34384
-6.63694,-5.16194,-2.4068
-6.70328,-5.85024,-2.4228
-5.54529,-4.06488,-2.33099
-5.48454,-4.51292,-2.35597
-4.91318,-4.82526,-1.79932
-4.64452,-5.06197,-1.7126
-5.6517,-5.34674,-2.50635
-4.7195,-4.9545,-2.12828
-10.7354,-6.64824,-2.3377
-10.8824,-7.60477,-2.36998
-6.18439,-3.51652,-1.67952
-8.18758,-5.37624,-2.28402
-11.3947,-9.05557,-2.50471
-12.0249,-10.7112,-2.60863
-8.65874,-6.49942,-2.43348
-8.76127,-7.38734,-2.47538
-13.3485,-9.1207,-1.99628
-17.3068,-12.7852,-2.58948
-18.4932,-14.8959,-2.73245
-20.4338,-17.8115,-2.96374
-13.198,-10.268,-2.48789
-14.0705,-11.8342,-2.65097
-21.3316,-20.0606,-2.8594
-10.1954,-10.1963,-1.33274
-14.4935,-13.2032,-2.70602
-9.83682,-9.56054,-1.76844
-13.5576,-9.26322,-0.841157
-14.9009,-11.0236,-0.860918
-13.7068,-9.0924,-1.42755
-13.7069,-9.82198,-1.37113
-26.8509,-21.7139,-1.56289
-27.4594,-23.9993,-1.45887
-24.333,-19.1403,-2.4669
-25.1622,-21.3687,-2.4661
-13.6661,-9.33258,0.331551
-15.2773,-10.1547,-0.295482
-14.9764,-10.7609,-0.199858
-15.7144,-12.2386,-0.11925
-4.64163,-2.67915,-2.25391
-4.67795,-3.06501,-2.32018
-9.34796,-8.93334,-2.66978
-4.56338,-3.45815,-2.31064
-4.51318,-3.81246,-2.32693
-3.99218,-2.83881,-2.28587
-3.92315,-3.14822,-2.32121
-4.61236,-4.52543,-2.47971
-4.50082,-4.91205,-2.46809
-3.95827,-3.68932,-2.42418
-3.86666,-4.02428,-2.42422
-6.53065,-3.87957,-2.24904
-6.72429,-4.52825,-2.35797
-5.60452,-3.11422,-2.28458
-5.63277,-3.57674,-2.34113
-6.67034,-5.15453,-2.41295
-6.72239,-5.82916,-2.42276
-5.57079,-4.05683,-2.33617
-5.50376,-4.49949,-2.35785
-4.67007,-5.05761,-1.71603
-5.68552,-5.34498,-2.51375
-4.74855,-4.95378,-2.13424
-10.7603,-6.61659,-2.3384
-10.8847,-7.55448,-2.36489
-6.20617,-3.50324,-1.68235
-8.24039,-5.37469,-2.29418
-11.4025,-9.00243,-2.4998
-12.0505,-10.6654,-2.60661
-8.68605,-6.47707,-2.43523
-8.80574,-7.37772,-2.48136
-13.4216,-9.1406,-2.00572
-14.7327,-10.8029,-2.17604
-18.4709,-14.8293,-2.72519
-20.4339,-17.7544,-2.95937
-13.142,-10.1896,-2.47328
-14.0849,-11.8082,-2.65004
-21.3159,-19.9819,-2.85261
-10.274,-10.2442,-1.3419
-14.4972,-13.1644,-2.70254
-9.9374,-9.63017,-1.78518
-13.5937,-9.25676,-0.842714
-13.5617,-9.9713,-0.766675
-13.6442,-9.01843,-1.41853
-13.7626,-9.82993,-1.37561
-26.9007,-21.6843,-1.56383
-27.2212,-23.7123,-1.44241
-24.2949,-19.0476,-2.45943
-25.1115,-21.2566,-2.45719
-15.1798,-10.0534,-0.291956
-15.0755,-10.7977,-0.201879
-15.4964,-12.0255,-0.114776
-4.66334,-2.68258,-2.26249
-4.68163,-3.05657,-2.3194
-9.34419,-8.90089,-2.6644
-4.5577,-3.44172,-2.30461
-4.52231,-3.80791,-2.32839
-3.97274,-2.81381,-2.2714
-3.92984,-3.14324,-2.32204
-4.62244,-4.52085,-2.48112
-4.49915,-4.89367,-2.46249
-3.9528,-3.67158,-2.41681
-3.87946,-4.02501,-2.42817
-6.52422,-3.86123,-2.24439
-6.73487,-4.51992,-2.35908
-5.62908,-3.11695,-2.29272
-5.62167,-3.55622,-2.33378
-6.65353,-5.1236,-2.4034
-6.73618,-5.82248,-2.42433
-5.55221,-4.02853,-2.32508
-5.49983,-4.48094,-2.35274
-4.67712,-5.04882,-1.71552
-5.68752,-5.32942,-2.51064
-4.74903,-4.93785,-2.13063
-10.7379,-6.57869,-2.33091
-10.8683,-7.51675,-2.35837
-6.19218,-3.48154,-1.67662
-8.2492,-5.36175,-2.29416
-11.4017,-8.97216,-2.4963
-12.0574,-10.6372,-2.60429
-8.6797,-6.45039,-2.43028
-8.79122,-7.34087,-2.47359
-14.8305,-10.0572,-2.22881
-13.3933,-9.72799,-1.95757
-18.4766,-14.7375,-2.71862
-20.4485,-17.6534,-2.9529
-13.1623,-10.1386,-2.47074
-14.1166,-11.7587,-2.64876
-21.3272,-19.8658,-2.84516
-14.5334,-13.1135,-2.70133
-15.6656,-15.2535,-2.9025
-13.7264,-9.28557,-0.850335
-13.5714,-9.9119,-0.765078
-13.8428,-9.09001,-1.43819
-14.991,-10.6633,-1.51013
-26.9043,-21.5469,-1.55954
-27.3619,-23.6843,-1.44619
-24.4473,-19.0439,-2.46929
-25.2272,-21.2189,-2.46215
-27.3085,-26.7525,-2.4517
-15.3674,-10.1105,-0.296663
-16.1681,-11.5247,-0.228221
-15.6539,-12.0707,-0.11694
-4.67565,-2.66989,-2.26402
-4.70096,-3.04821,-2.32398
-9.24108,-8.74358,-2.62567
-4.59089,-3.44479,-2.31587
-4.54191,-3.8,-2.33205
-3.99243,-2.80914,-2.27733
-3.94592,-3.13563,-2.32536
-4.65951,-4.52891,-2.49329
-4.53613,-4.90355,-2.47431
-3.99112,-3.68477,-2.43315
-3.89407,-4.01417,-2.42893
-6.53713,-3.84083,-2.24436
-6.75913,-4.5054,-2.36244
-5.66056,-3.11172,-2.30152
-5.66153,-3.55745,-2.34574
-6.70031,-5.12688,-2.41459
-6.74378,-5.79099,-2.42003
-5.56866,-4.0135,-2.32636
-5.51612,-4.46496,-2.35334
-4.68224,-5.02104,-1.71105
-5.6778,-5.28509,-2.49823
-4.76399,-4.92151,-2.13
-10.7095,-6.5136,-2.31966
-10.8702,-7.46662,-2.35328
-6.20225,-3.46123,-1.67612
-8.27639,-5.34237,-2.2969
-11.4076,-8.91787,-2.49104
-12.0768,-10.586,-2.60096
-8.69302,-6.41728,-2.42799
-8.81057,-7.30941,-2.47225
-13.1985,-8.86173,-1.96014
-18.508,-14.6669,-2.71613
-20.4389,-17.5317,-2.94278
-13.1871,-10.0911,-2.46913
-14.1422,-11.704,-2.64629
-21.3366,-19.7484,-2.83751
-14.5519,-13.0465,-2.69667
-15.7057,-15.1958,-2.90076
-14.6174,-9.83691,-0.914361
-14.4292,-10.4874,-0.822096
-13.8423,-9.02663,-1.43469
-14.8292,-10.4737,-1.48808
-27.2022,-21.6471,-1.57418
-27.1246,-23.326,-1.42764
-13.9054,-10.6444,-1.32543
-25.217,-21.0738,-2.45397
-13.6489,-9.16169,0.330629
-15.3236,-10.0112,-0.294275
-14.2343,-10.041,-0.179109
-25.839,-19.9662,-0.305712
-4.67854,-2.65138,-2.26087
-4.69921,-3.02492,-2.31779
-8.96975,-8.42562,-2.53797
-4.58659,-3.41773,-2.30756
-4.54639,-3.77836,-2.32759
-3.99633,-2.79233,-2.27391
-3.94964,-3.11729,-2.32115
-4.6614,-4.50099,-2.48607
-4.54492,-4.88087,-2.47009
-3.98782,-3.65698,-2.42331
-3.89389,-3.98701,-2.42015
-6.50784,-3.79419,-2.22926
-6.75684,-4.47205,-2.35616
-5.64527,-3.0788,-2.29061
-5.65002,-3.52387,-2.3357
-6.69777,-5.09039,-2.40728
-6.75412,-5.76209,-2.41679
-5.58057,-3.99498,-2.32568
-5.53521,-4.4514,-2.35521
-4.72952,-5.04114,-1.72288
-5.56681,-5.14318,-2.43999
-4.72612,-4.8476,-2.10478
-10.7174,-6.47162,-2.31662
-10.928,-7.45631,-2.3608
-8.03994,-4.52925,-2.19833
-8.30515,-5.32396,-2.30011
-11.4379,-8.88326,-2.49133
-12.1167,-10.5533,-2.60221
-8.73556,-6.40657,-2.43423
-8.84459,-7.29059,-2.47521
-13.1683,-8.78,-1.95062
-13.2534,-9.49425,-1.92546
-18.5408,-14.5976,-2.71388
-20.321,-17.3168,-2.91629
-13.2614,-10.0824,-2.47744
-14.1509,-11.6353,-2.64053
-21.3701,-19.6542,-2.83333
-14.1843,-13.9868,-1.8982
-14.5921,-12.9994,-2.69632
-15.785,-15.1767,-2.90672
-13.8843,-9.26673,-0.857534
-14.5363,-10.4967,-0.827107
-13.7159,-8.87971,-1.41664
-14.4202,-10.1071,-1.43848
-27.0637,-21.396,-1.56082
-26.8913,-22.9747,-1.40944
-14.0477,-10.6851,-1.33702
-23.8726,-19.8047,-2.3071
-16.4347,-11.0073,0.361899
-15.1632,-9.83497,-0.28834
-14.1986,-9.9472,-0.177369
-25.9226,-19.9008,-0.305995
-4.67823,-2.63096,-2.25616
-4.70491,-3.00695,-2.31546
-8.98281,-8.38387,-2.53381
-4.5952,-3.40107,-2.30602
-4.53147,-3.7394,-2.31281
-4.00736,-2.78097,-2.27475
-3.94502,-3.09188,-2.31192
-4.67496,-4.48501,-2.48531
-4.54373,-4.84694,-2.4603
-4.00532,-3.64957,-2.42656
-3.90715,-3.97476,-2.42011
-6.37281,-3.68258,-2.17651
-6.76066,-4.44315,-2.35215
-5.65892,-3.063,-2.29194
-5.67116,-3.51231,-2.33966
-6.70708,-5.06351,-2.40445
-6.77294,-5.74086,-2.41675
-5.58641,-3.97187,-2.32239
-5.53849,-4.42424,-2.35008
-4.72682,-5.00459,-1.71544
-5.46321,-5.00993,-2.38547
-4.81183,-4.90826,-2.13713
-10.7017,-6.41518,-2.30837
-10.9104,-7.39256,-2.35138
-8.07828,-4.51791,-2.20497
-8.35806,-5.32166,-2.31027
-11.4464,-8.83144,-2.48677
-12.1284,-10.4955,-2.59725
-8.73786,-6.36511,-2.42881
-8.8593,-7.25519,-2.47258
-13.1139,-8.71245,-1.93956
-17.4196,-12.5303,-2.58136
-18.6166,-14.6104,-2.72201
-20.3814,-17.3133,-2.92125
-13.2683,-10.0543,-2.47555
-14.1861,-11.627,-2.64378
-21.3678,-19.5895,-2.82859
-14.7554,-14.5156,-1.97815
-14.5968,-12.962,-2.69312
-15.4745,-14.8248,-2.84153
-13.7382,-9.13493,-0.845568
-14.2011,-10.213,-0.802841
-13.7567,-8.87575,-1.41968
-13.3262,-9.2846,-1.31434
-27.0041,-21.2789,-1.55478
-26.9156,-22.922,-1.40867
-24.4753,-18.7562,-2.45589
-25.1282,-20.796,-2.4342
-34.4643,-30.8975,-3.25742
-13.897,-9.23665,0.33301
-14.89,-9.61948,-0.279496
-15.583,-10.9101,-0.211282
-4.69685,-2.63223,-2.26317
-4.72962,-3.01322,-2.32543
-8.99776,-8.3711,-2.53419
-4.62268,-3.41105,-2.3173
-4.56536,-3.75703,-2.32754
-4.02801,-2.78672,-2.28409
-3.97646,-3.10806,-2.32781
-4.70076,-4.49613,-2.49535
-4.56657,-4.85665,-2.46864
-4.01669,-3.64837,-2.42982
-3.9286,-3.98482,-2.42963
-6.22298,-3.57658,-2.12088
-6.78522,-4.44457,-2.35836
-5.67382,-3.05979,-2.296
-5.68329,-3.50753,-2.3423
-6.72146,-5.05781,-2.40668
-6.77659,-5.72511,-2.41459
-5.58404,-3.95634,-2.31847
-5.54584,-4.41558,-2.35006
-6.94823,-6.69653,-2.53667
-4.74537,-5.00872,-1.71938
-5.45501,-4.9856,-2.37803
-4.8225,-4.90349,-2.13831
-6.33821,-3.6927,-1.32916
-10.9288,-7.37993,-2.35279
-8.08411,-4.5043,-2.20447
-8.39099,-5.32472,-2.31721
-11.4576,-8.81103,-2.48605
-12.1261,-10.4594,-2.59297
-8.7529,-6.35496,-2.43013
-8.86364,-7.23496,-2.4704
-12.9717,-8.55569,-1.91217
-13.0722,-9.26572,-1.8896
-28.1759,-25.0683,0.0752874
-18.6476,-14.5395,-2.71952
-20.4528,-17.2633,-2.92365
-13.313,-10.0223,-2.47797
-14.1991,-11.5621,-2.63892
-21.3745,-19.4711,-2.82073
-23.8493,-23.4977,-3.29252
-14.6441,-12.9214,-2.69421
-15.064,-14.3317,-2.75266
-13.9404,-9.20908,-0.858304
-14.1536,-10.1093,-0.797276
-13.3425,-8.5408,-1.3685
-13.4061,-9.27857,-1.31987
